-149.49133301,150.17507935,553.00000000
-148.77761841,146.81388855,557.52508545
-147.88761902,142.97598267,562.73876953
-147.45416260,141.23765564,565.11907959
-146.69238281,138.30661011,569.15185547
-146.47290039,137.53260803,570.22827148
-145.75747681,135.12289429,573.59924316
-145.36376953,133.83142090,575.41223145
-144.76679993,131.93623352,578.08477783
-144.64881897,131.60325623,578.56250000
-144.05412292,130.02180481,580.85266113
-143.66236877,128.99923706,582.33801270
-142.95120239,127.17216492,584.99896240
-142.73336792,126.62866211,585.79443359
-142.08920288,125.07391357,588.08300781
-141.75488281,124.28478241,589.24920654
-141.28466797,123.20909119,590.84790039
-141.21592712,123.07620239,591.05200195
-140.72424316,122.20246887,592.41876221
-140.37153625,121.58644104,593.38623047
-139.68751526,120.40675354,595.24420166
-139.45391846,120.01161957,595.86932373
-138.68450928,118.73268127,597.90093994
-138.25859070,118.03159332,599.01721191
-137.60827637,116.97354889,600.70654297
-137.47679138,116.76774597,601.03820801
-136.86581421,115.85163116,602.53076172
-136.47360229,115.27219391,603.47833252
-135.77722168,114.25684357,605.14453125
-135.57254028,113.96598053,605.62500000
-134.99526978,113.17151642,606.94885254
-134.70516968,112.78141022,607.60302734
-134.31541443,112.27552795,608.45977783
-134.27145386,112.23201752,608.53997803
-133.82406616,111.75270081,609.36523438
-133.48455811,111.38536072,609.99243164
-132.80024719,110.64022827,611.25769043
-132.55320740,110.36888123,611.71508789
-131.70037842,109.42562866,613.29571533
-131.21643066,108.88847351,614.19311523
-130.45606995,108.04119873,615.60400391
-130.28828430,107.85212708,615.91583252
-129.43919373,106.88569641,617.49645996
-128.87918091,106.24639893,618.53942871
-127.86155701,105.08184814,620.43536377
-127.54933167,104.72296143,621.01745605
-126.62419128,103.65438843,622.74365234
-126.14343262,103.09736633,623.64111328
-125.46607971,102.30920410,624.90637207
-125.36623383,102.19064331,625.09350586
-124.69323730,101.37544250,626.35876465
-124.21623230,100.79525757,627.25622559
-123.29918671,99.67648315,628.98236084
-122.99015808,99.29772186,629.56445313
-121.98438263,98.05978394,631.46038818
-121.43131256,97.37745667,632.50335693
-120.59352112,96.34095764,634.08398438
-120.42849731,96.13485718,634.39581299
-119.68318176,95.19434357,635.80664063
-119.20936584,94.59428406,636.70410156
-118.37532043,93.53462219,638.28466797
-118.13423157,93.22637939,638.74206543
-117.46817017,92.36814880,640.00738525
-117.13835144,91.94075012,640.63452148
-116.70501709,91.37432861,641.45977783
-116.66339874,91.31622314,641.53997803
-116.38136292,90.55468750,642.52807617
-116.18122864,89.96005249,643.29479980
-115.79615021,88.73944092,644.86242676
-115.66621399,88.28785706,645.43945313
-115.24282837,86.69856262,647.46197510
-115.00986481,85.78791046,648.61853027
-114.65667725,84.34167480,650.45141602
-114.58691406,84.01270294,650.86578369
-114.27095032,82.30323029,653.00793457
-114.06988525,81.16694641,654.42974854
-113.71562195,79.08879089,657.02679443
-113.61303711,78.44380188,657.83105469
-113.32897949,76.50870514,660.23840332
-113.18807983,75.49503326,661.49755859
-113.00250244,74.05123138,663.28735352
-112.98432922,73.82735443,663.56231689
-112.92406464,72.24333954,665.49176025
-112.89059448,71.10948944,666.87054443
-112.83927917,68.91398621,669.53704834
-112.82876587,68.16598511,670.44384766
-112.81466675,65.70726013,673.41967773
-112.81309509,64.34777832,675.06359863
-112.82194519,62.27489471,677.56750488
-112.83110809,61.85762024,678.06976318
-112.91017151,59.92779160,680.38391113
-112.96876526,58.69092560,681.86523438
-113.08503723,56.49786377,684.48870850
-113.12609863,55.85496140,685.25610352
